temperature,humidity,CO2CosIRValue,CO2MG811Value,MOX1,MOX2,MOX3,MOX4,COValue
20.3,55.31,75.0,502.0,538.0,720.0,679.0,631.0,110.0
18.58,50.4,99.0,511.0,548.0,715.0,678.0,614.0,104.0
23.79,50.07,108.0,544.0,334.0,721.0,643.0,567.0,140.0
18.99,50.51,123.0,590.0,469.0,749.0,710.0,649.0,96.0
16.2,49.77,113.0,510.0,522.0,714.0,665.0,603.0,118.0
20.26,56.85,46.0,523.0,548.0,743.0,690.0,642.0,93.0
16.14,52.14,113.0,510.0,562.0,741.0,701.0,653.0,102.0
21.88,48.02,162.0,572.0,394.0,710.0,665.0,590.0,119.0
16.8,42.55,82.0,604.0,411.0,771.0,729.0,638.0,111.0
20.02,55.22,66.0,506.0,544.0,725.0,686.0,637.0,102.0
18.14,49.45,102.0,505.0,539.0,730.0,693.0,637.0,98.0
17.2,49.33,98.0,505.0,529.0,716.0,668.0,613.0,110.0
19.24,54.31,123.0,575.0,467.0,729.0,684.0,618.0,109.0
16.8,50.74,107.0,505.0,544.0,741.0,702.0,651.0,102.0
18.3,48.25,105.0,504.0,529.0,729.0,691.0,636.0,100.0
15.94,58.27,61.0,510.0,586.0,738.0,706.0,648.0,106.0
23.09,54.76,77.0,535.0,421.0,675.0,630.0,549.0,146.0
21.06,50.84,85.0,556.0,493.0,735.0,689.0,632.0,90.0
21.54,56.4,108.0,514.0,526.0,735.0,679.0,624.0,102.0
22.54,54.26,109.0,553.0,420.0,703.0,660.0,593.0,126.0
19.98,56.14,103.0,532.0,470.0,711.0,667.0,605.0,108.0
18.66,49.52,64.0,509.0,568.0,744.0,708.0,657.0,102.0
24.11,48.54,114.0,575.0,452.0,716.0,672.0,602.0,122.0
17.97,52.52,116.0,514.0,527.0,703.0,664.0,591.0,120.0
16.13,56.3,62.0,510.0,587.0,731.0,699.0,634.0,117.0
19.42,56.55,84.0,563.0,535.0,742.0,703.0,641.0,91.0
16.26,44.19,68.0,617.0,591.0,793.0,763.0,709.0,91.0
20.86,59.12,65.0,517.0,544.0,734.0,681.0,637.0,99.0
19.96,57.03,73.0,498.0,538.0,708.0,669.0,619.0,118.0
20.02,55.22,67.0,506.0,544.0,726.0,686.0,636.0,101.0
20.05,57.38,74.0,502.0,533.0,713.0,671.0,618.0,116.0
20.16,58.47,74.0,499.0,530.0,705.0,662.0,610.0,126.0
18.4,54.16,120.0,523.0,544.0,745.0,703.0,658.0,103.0
17.63,49.96,117.0,584.0,492.0,739.0,697.0,635.0,108.0
23.72,54.78,130.0,526.0,453.0,661.0,612.0,536.0,134.0
16.33,48.49,100.0,598.0,513.0,767.0,731.0,661.0,107.0
16.34,50.23,114.0,584.0,514.0,750.0,708.0,650.0,116.0
20.07,50.35,115.0,503.0,512.0,703.0,663.0,605.0,113.0
18.14,56.94,104.0,554.0,496.0,710.0,643.0,579.0,122.0
19.56,56.85,113.0,598.0,462.0,735.0,686.0,619.0,139.0
19.72,57.45,121.0,559.0,414.0,705.0,655.0,586.0,135.0
18.57,44.81,65.0,570.0,565.0,780.0,742.0,698.0,83.0
22.38,52.14,112.0,513.0,525.0,732.0,674.0,617.0,112.0
20.42,57.68,116.0,545.0,482.0,729.0,680.0,619.0,98.0
20.6,59.6,48.0,519.0,528.0,698.0,639.0,589.0,166.0
22.21,52.33,116.0,546.0,448.0,675.0,629.0,552.0,241.0
19.1,56.65,120.0,524.0,512.0,705.0,656.0,592.0,131.0
19.7,51.0,116.0,591.0,448.0,742.0,697.0,630.0,116.0
19.62,52.39,137.0,581.0,456.0,726.0,683.0,608.0,109.0
21.94,50.97,106.0,554.0,465.0,743.0,695.0,635.0,110.0
16.8,51.0,83.0,608.0,571.0,775.0,740.0,686.0,84.0
15.99,47.86,80.0,511.0,571.0,737.0,695.0,638.0,108.0
15.98,48.89,96.0,517.0,551.0,738.0,690.0,638.0,108.0
22.46,46.45,110.0,589.0,389.0,715.0,661.0,587.0,107.0
20.38,55.39,109.0,546.0,479.0,734.0,688.0,627.0,103.0
22.37,48.1,116.0,521.0,511.0,707.0,665.0,602.0,125.0
22.96,50.3,118.0,523.0,422.0,691.0,648.0,584.0,119.0
20.8,59.1,63.0,518.0,546.0,737.0,685.0,641.0,96.0
18.67,51.66,114.0,503.0,524.0,716.0,678.0,615.0,110.0
20.52,52.97,57.0,521.0,541.0,752.0,699.0,659.0,103.0
22.87,45.06,115.0,513.0,443.0,693.0,642.0,568.0,149.0
20.8,55.39,85.0,512.0,531.0,739.0,681.0,632.0,108.0
19.18,46.19,56.0,548.0,577.0,762.0,727.0,679.0,78.0
20.26,48.64,81.0,615.0,533.0,765.0,728.0,669.0,86.0
20.09,58.46,127.0,549.0,483.0,724.0,683.0,614.0,107.0
17.77,55.66,44.0,525.0,568.0,766.0,718.0,680.0,93.0
17.92,53.5,116.0,507.0,522.0,719.0,677.0,621.0,113.0
19.84,58.65,125.0,549.0,487.0,726.0,685.0,618.0,107.0
23.42,58.1,340.0,486.0,442.0,629.0,575.0,501.0,245.0
22.75,49.88,113.0,543.0,482.0,721.0,668.0,613.0,136.0
18.72,51.87,97.0,588.0,519.0,746.0,702.0,639.0,101.0
17.9,55.38,121.0,522.0,547.0,744.0,701.0,655.0,104.0
22.36,47.73,112.0,513.0,474.0,695.0,651.0,582.0,142.0
20.59,44.02,82.0,615.0,545.0,764.0,727.0,665.0,91.0
20.35,57.65,73.0,498.0,531.0,707.0,664.0,612.0,123.0
19.93,57.78,72.0,502.0,535.0,718.0,676.0,627.0,110.0
17.39,51.38,108.0,514.0,541.0,732.0,692.0,631.0,106.0
19.88,53.81,162.0,507.0,465.0,679.0,629.0,560.0,166.0
20.64,48.08,117.0,596.0,456.0,735.0,692.0,619.0,124.0
19.61,53.21,118.0,572.0,421.0,726.0,684.0,614.0,111.0
20.29,58.18,72.0,500.0,524.0,694.0,651.0,600.0,128.0
20.18,59.06,44.0,518.0,527.0,698.0,641.0,590.0,162.0
21.93,48.65,117.0,506.0,475.0,689.0,645.0,577.0,136.0
21.24,46.24,86.0,592.0,517.0,751.0,715.0,655.0,92.0
18.64,55.26,154.0,509.0,480.0,674.0,623.0,547.0,170.0
17.61,55.91,43.0,526.0,570.0,766.0,718.0,680.0,94.0
19.67,52.37,38.0,548.0,527.0,740.0,698.0,644.0,103.0
16.29,44.13,77.0,602.0,570.0,786.0,752.0,705.0,109.0
15.8,57.07,77.0,516.0,552.0,729.0,684.0,616.0,127.0
20.45,59.72,117.0,529.0,464.0,660.0,617.0,533.0,122.0
21.66,54.53,103.0,501.0,521.0,678.0,643.0,566.0,117.0
19.16,56.11,122.0,597.0,494.0,733.0,692.0,610.0,103.0
20.85,58.9,68.0,517.0,544.0,735.0,682.0,637.0,99.0
17.9,48.31,106.0,504.0,515.0,731.0,692.0,639.0,98.0
18.64,47.74,73.0,565.0,501.0,758.0,713.0,657.0,97.0
20.02,54.51,74.0,505.0,544.0,728.0,688.0,641.0,104.0
23.37,46.23,107.0,594.0,436.0,727.0,684.0,599.0,218.0
22.6,51.52,105.0,607.0,471.0,737.0,685.0,608.0,119.0
20.05,57.68,46.0,523.0,556.0,749.0,697.0,655.0,93.0
20.08,55.28,70.0,503.0,537.0,715.0,675.0,622.0,114.0
17.65,50.89,110.0,513.0,538.0,729.0,689.0,625.0,107.0
19.88,49.11,114.0,597.0,454.0,735.0,693.0,618.0,117.0
19.99,57.73,93.0,502.0,376.0,655.0,626.0,562.0,156.0
17.6,48.64,102.0,504.0,525.0,736.0,697.0,645.0,96.0
18.77,56.85,140.0,575.0,476.0,726.0,680.0,612.0,109.0
20.91,55.3,144.0,562.0,365.0,685.0,642.0,550.0,149.0
18.04,55.1,93.0,502.0,534.0,700.0,650.0,594.0,126.0
17.11,44.99,57.0,574.0,602.0,795.0,762.0,720.0,79.0
22.92,46.86,136.0,581.0,378.0,701.0,660.0,565.0,109.0
21.04,47.64,115.0,511.0,498.0,706.0,663.0,598.0,128.0
16.17,50.26,112.0,510.0,540.0,744.0,704.0,646.0,107.0
20.54,60.17,60.0,519.0,547.0,736.0,683.0,640.0,96.0
20.76,46.2,107.0,508.0,541.0,705.0,667.0,598.0,112.0
23.86,52.04,111.0,553.0,482.0,714.0,672.0,603.0,108.0
18.76,47.08,115.0,584.0,467.0,725.0,679.0,615.0,166.0
19.68,49.09,116.0,588.0,387.0,716.0,645.0,555.0,118.0
19.8,48.38,107.0,513.0,512.0,715.0,674.0,607.0,121.0
19.23,52.45,123.0,590.0,450.0,742.0,701.0,627.0,99.0
19.92,58.54,113.0,532.0,481.0,703.0,656.0,593.0,111.0
21.68,58.39,119.0,527.0,438.0,623.0,584.0,486.0,140.0
24.22,51.91,79.0,533.0,436.0,672.0,628.0,547.0,143.0
21.82,53.35,110.0,549.0,493.0,715.0,656.0,595.0,107.0
20.05,59.85,79.0,512.0,501.0,696.0,631.0,549.0,126.0
24.66,48.1,115.0,576.0,447.0,723.0,679.0,613.0,122.0
19.2,47.08,107.0,513.0,514.0,711.0,666.0,598.0,123.0
22.37,51.09,124.0,552.0,456.0,704.0,643.0,571.0,124.0
23.54,47.98,126.0,547.0,507.0,736.0,684.0,624.0,117.0
20.1,55.55,70.0,504.0,538.0,716.0,675.0,622.0,113.0
21.08,53.38,50.0,522.0,535.0,739.0,687.0,644.0,100.0
17.76,55.08,122.0,590.0,509.0,741.0,700.0,629.0,99.0
15.96,46.64,76.0,612.0,553.0,767.0,722.0,646.0,94.0
19.82,55.88,66.0,542.0,512.0,722.0,663.0,610.0,126.0
21.84,50.24,119.0,578.0,412.0,714.0,668.0,599.0,117.0
19.0,51.65,109.0,554.0,509.0,755.0,708.0,654.0,96.0
20.55,49.11,108.0,509.0,503.0,702.0,662.0,594.0,120.0
23.16,52.96,71.0,536.0,510.0,711.0,665.0,601.0,119.0
15.72,52.6,112.0,505.0,555.0,748.0,708.0,660.0,104.0
17.42,50.8,97.0,599.0,470.0,751.0,711.0,643.0,90.0
16.7,47.01,77.0,611.0,581.0,786.0,754.0,698.0,84.0
23.19,43.82,118.0,590.0,425.0,737.0,693.0,632.0,103.0
21.16,54.88,53.0,542.0,521.0,716.0,670.0,609.0,118.0
17.77,51.62,23.0,554.0,587.0,767.0,731.0,679.0,96.0
17.58,54.5,116.0,508.0,523.0,720.0,678.0,621.0,112.0
18.82,52.2,120.0,512.0,508.0,682.0,645.0,562.0,134.0
20.82,63.21,152.0,492.0,407.0,622.0,580.0,494.0,166.0
22.06,55.69,134.0,558.0,423.0,696.0,639.0,565.0,128.0
22.25,47.44,117.0,512.0,448.0,677.0,637.0,560.0,168.0
20.72,59.43,120.0,528.0,460.0,655.0,613.0,528.0,122.0
17.55,48.88,106.0,514.0,533.0,732.0,689.0,630.0,114.0
21.22,54.46,146.0,569.0,443.0,701.0,653.0,580.0,125.0
20.18,49.58,109.0,503.0,457.0,695.0,650.0,577.0,135.0
20.55,48.57,120.0,500.0,435.0,683.0,638.0,575.0,135.0
24.65,49.69,121.0,536.0,464.0,672.0,590.0,537.0,170.0
20.22,56.52,71.0,500.0,537.0,717.0,674.0,624.0,114.0
21.95,46.15,85.0,559.0,524.0,753.0,709.0,655.0,99.0
17.91,43.92,68.0,533.0,579.0,770.0,735.0,679.0,118.0
17.14,53.97,123.0,590.0,500.0,758.0,719.0,663.0,90.0
21.98,45.04,123.0,579.0,478.0,717.0,675.0,600.0,133.0
20.25,55.34,75.0,502.0,539.0,723.0,681.0,634.0,111.0
19.8,56.46,120.0,541.0,518.0,728.0,669.0,617.0,124.0
22.42,52.03,240.0,493.0,418.0,637.0,586.0,508.0,227.0
15.74,49.4,108.0,512.0,570.0,752.0,712.0,653.0,115.0
20.58,58.44,41.0,518.0,528.0,699.0,642.0,591.0,160.0
22.24,51.49,92.0,532.0,471.0,710.0,665.0,606.0,108.0
20.2,57.14,68.0,502.0,536.0,716.0,675.0,627.0,112.0
21.08,46.27,111.0,511.0,460.0,706.0,665.0,602.0,125.0
22.8,48.57,113.0,521.0,476.0,702.0,659.0,597.0,118.0
20.34,54.59,128.0,544.0,454.0,678.0,617.0,540.0,174.0
19.6,53.33,114.0,503.0,498.0,678.0,625.0,561.0,177.0
23.87,49.92,118.0,596.0,414.0,718.0,662.0,582.0,174.0
21.42,54.69,119.0,539.0,497.0,709.0,641.0,588.0,137.0
18.16,46.23,61.0,628.0,599.0,792.0,763.0,711.0,81.0
22.07,57.21,112.0,505.0,496.0,717.0,655.0,603.0,112.0
18.4,47.52,56.0,549.0,565.0,768.0,735.0,684.0,93.0
23.35,51.3,137.0,563.0,379.0,674.0,632.0,544.0,141.0
19.0,53.38,100.0,581.0,463.0,738.0,698.0,626.0,98.0
21.67,51.43,107.0,554.0,468.0,744.0,696.0,637.0,110.0
18.7,44.73,74.0,602.0,581.0,780.0,750.0,696.0,81.0
20.19,55.15,68.0,506.0,540.0,720.0,680.0,628.0,104.0
23.56,50.49,60.0,536.0,468.0,702.0,655.0,593.0,132.0
19.6,55.63,120.0,559.0,474.0,732.0,688.0,630.0,111.0
19.37,54.54,120.0,577.0,499.0,739.0,697.0,637.0,97.0
23.71,50.95,109.0,545.0,471.0,706.0,660.0,590.0,126.0
20.98,52.81,98.0,502.0,518.0,697.0,658.0,588.0,104.0
18.67,56.37,98.0,508.0,551.0,748.0,697.0,652.0,103.0
19.54,52.49,105.0,554.0,495.0,747.0,702.0,641.0,101.0
23.22,53.57,111.0,548.0,456.0,719.0,665.0,605.0,105.0
22.22,47.72,137.0,579.0,432.0,704.0,661.0,579.0,118.0
17.64,48.92,105.0,514.0,533.0,731.0,688.0,628.0,115.0
20.3,49.56,107.0,509.0,502.0,702.0,662.0,594.0,120.0
22.59,46.18,100.0,596.0,485.0,736.0,695.0,625.0,104.0
19.55,59.73,250.0,498.0,485.0,650.0,597.0,526.0,189.0
19.84,59.36,127.0,496.0,501.0,672.0,634.0,556.0,124.0
22.67,49.06,101.0,557.0,486.0,726.0,664.0,600.0,113.0
20.09,53.39,116.0,571.0,430.0,702.0,642.0,565.0,123.0
18.18,51.18,65.0,564.0,555.0,763.0,723.0,661.0,86.0
20.57,61.78,142.0,494.0,462.0,644.0,603.0,520.0,152.0
19.63,53.29,96.0,578.0,413.0,718.0,668.0,575.0,111.0
16.73,52.41,65.0,538.0,604.0,766.0,732.0,683.0,83.0
20.8,47.7,114.0,503.0,501.0,699.0,659.0,596.0,132.0
21.44,49.58,104.0,523.0,482.0,704.0,658.0,595.0,141.0
20.79,49.0,122.0,501.0,499.0,685.0,645.0,581.0,134.0
20.16,57.52,76.0,502.0,534.0,710.0,669.0,617.0,118.0
19.97,53.11,119.0,571.0,406.0,709.0,664.0,585.0,134.0
21.91,55.59,107.0,532.0,439.0,667.0,613.0,541.0,145.0
19.08,48.14,100.0,504.0,514.0,702.0,662.0,601.0,141.0
19.8,56.76,72.0,500.0,538.0,717.0,675.0,625.0,113.0
19.9,54.92,66.0,506.0,543.0,722.0,682.0,631.0,101.0
19.49,50.7,92.0,613.0,508.0,761.0,719.0,655.0,112.0
23.0,52.25,110.0,546.0,471.0,715.0,668.0,603.0,114.0
19.53,50.9,118.0,592.0,455.0,745.0,701.0,636.0,113.0
24.55,50.48,111.0,546.0,469.0,700.0,657.0,588.0,138.0
19.44,53.35,91.0,581.0,451.0,727.0,678.0,602.0,106.0
21.2,48.14,117.0,506.0,524.0,711.0,671.0,609.0,117.0
19.68,56.74,67.0,537.0,492.0,707.0,651.0,591.0,144.0
18.68,50.72,111.0,504.0,490.0,659.0,590.0,528.0,137.0
18.32,58.27,25.0,556.0,563.0,754.0,715.0,654.0,84.0
20.03,50.02,108.0,509.0,500.0,702.0,663.0,594.0,117.0
18.9,48.31,93.0,511.0,555.0,714.0,678.0,613.0,105.0
19.26,48.6,105.0,504.0,485.0,694.0,652.0,579.0,124.0
19.54,54.57,105.0,601.0,474.0,735.0,694.0,617.0,101.0
20.32,55.58,140.0,562.0,371.0,689.0,635.0,551.0,127.0
23.98,51.96,146.0,554.0,407.0,660.0,585.0,514.0,160.0
20.34,44.63,111.0,587.0,451.0,714.0,666.0,598.0,169.0
18.92,52.24,101.0,526.0,534.0,736.0,697.0,638.0,104.0
20.43,58.7,43.0,518.0,527.0,699.0,643.0,590.0,163.0
16.04,45.48,73.0,612.0,558.0,774.0,730.0,656.0,93.0
21.12,56.22,104.0,534.0,415.0,663.0,608.0,534.0,140.0
23.21,49.15,113.0,577.0,459.0,719.0,676.0,607.0,122.0
23.13,49.63,102.0,528.0,512.0,681.0,642.0,561.0,134.0
23.09,47.72,130.0,503.0,474.0,683.0,638.0,569.0,147.0
20.13,57.39,44.0,524.0,558.0,748.0,697.0,655.0,92.0
23.22,51.08,132.0,564.0,417.0,680.0,600.0,532.0,125.0
18.34,57.31,69.0,567.0,551.0,755.0,711.0,652.0,91.0
18.43,59.47,88.0,504.0,388.0,667.0,624.0,566.0,116.0
17.81,54.99,121.0,590.0,508.0,741.0,700.0,628.0,98.0
19.66,54.43,123.0,577.0,496.0,735.0,694.0,632.0,98.0
19.11,52.86,107.0,581.0,437.0,719.0,671.0,595.0,139.0
22.45,56.37,237.0,497.0,428.0,645.0,596.0,481.0,249.0
20.48,53.15,96.0,605.0,451.0,722.0,680.0,595.0,104.0
22.54,46.73,119.0,512.0,438.0,675.0,635.0,558.0,177.0
20.14,57.01,71.0,502.0,535.0,717.0,676.0,628.0,111.0
19.72,46.96,103.0,514.0,540.0,716.0,677.0,613.0,126.0
20.52,54.08,104.0,530.0,499.0,710.0,667.0,597.0,103.0
18.67,46.01,94.0,506.0,423.0,707.0,666.0,603.0,139.0
19.85,55.72,68.0,506.0,541.0,722.0,682.0,630.0,99.0
19.99,55.44,42.0,550.0,524.0,731.0,686.0,625.0,121.0
23.61,50.87,140.0,561.0,405.0,681.0,607.0,538.0,133.0
20.69,53.59,112.0,598.0,464.0,730.0,688.0,604.0,110.0
19.51,48.64,84.0,560.0,520.0,750.0,697.0,637.0,125.0
20.58,51.95,103.0,554.0,481.0,746.0,699.0,637.0,106.0
17.36,48.86,97.0,508.0,549.0,739.0,699.0,647.0,114.0
19.66,48.18,109.0,514.0,514.0,715.0,675.0,609.0,121.0
22.21,52.32,96.0,555.0,464.0,729.0,680.0,622.0,104.0
18.08,57.11,110.0,527.0,534.0,724.0,685.0,618.0,108.0
19.93,48.16,108.0,513.0,512.0,714.0,674.0,608.0,121.0
22.47,49.81,92.0,531.0,523.0,715.0,673.0,611.0,120.0
19.97,49.7,115.0,506.0,521.0,699.0,656.0,587.0,138.0
23.52,47.05,121.0,587.0,433.0,720.0,676.0,605.0,130.0
23.96,49.78,101.0,551.0,424.0,711.0,648.0,590.0,104.0
13.87,43.72,66.0,518.0,610.0,787.0,755.0,716.0,89.0
20.16,50.77,113.0,591.0,437.0,737.0,691.0,619.0,123.0
24.08,43.61,115.0,595.0,472.0,737.0,695.0,624.0,107.0
20.48,52.97,121.0,570.0,392.0,699.0,655.0,569.0,140.0
18.83,51.36,110.0,508.0,520.0,711.0,671.0,612.0,116.0
24.36,49.8,105.0,544.0,373.0,718.0,654.0,576.0,139.0
23.03,49.98,126.0,551.0,456.0,703.0,644.0,571.0,123.0
18.82,47.67,93.0,513.0,559.0,720.0,684.0,623.0,101.0
18.93,53.39,107.0,553.0,498.0,751.0,706.0,647.0,104.0
16.76,54.53,120.0,507.0,544.0,722.0,680.0,626.0,107.0
17.3,51.02,97.0,600.0,480.0,752.0,712.0,645.0,90.0
19.55,51.5,104.0,505.0,498.0,705.0,664.0,605.0,119.0
24.9,46.01,104.0,600.0,412.0,706.0,664.0,576.0,115.0
19.81,55.22,117.0,561.0,497.0,737.0,697.0,630.0,104.0
18.17,53.73,103.0,598.0,501.0,752.0,712.0,647.0,104.0
19.17,50.66,109.0,519.0,534.0,696.0,658.0,585.0,127.0
20.58,52.85,58.0,521.0,542.0,753.0,700.0,659.0,104.0
19.4,54.88,115.0,551.0,483.0,709.0,658.0,586.0,129.0
23.43,51.83,119.0,562.0,426.0,653.0,568.0,506.0,172.0
16.73,49.52,101.0,514.0,545.0,747.0,708.0,650.0,104.0
23.09,43.92,105.0,599.0,487.0,747.0,706.0,640.0,109.0
22.33,54.69,131.0,509.0,506.0,712.0,649.0,584.0,134.0
19.57,55.53,126.0,565.0,482.0,727.0,679.0,617.0,104.0
22.92,50.96,115.0,551.0,483.0,710.0,665.0,596.0,120.0
20.41,58.72,140.0,518.0,418.0,688.0,645.0,560.0,168.0
17.68,49.74,92.0,601.0,473.0,754.0,713.0,648.0,90.0
22.74,49.13,107.0,561.0,456.0,733.0,690.0,628.0,110.0
17.5,52.23,118.0,502.0,548.0,716.0,679.0,619.0,99.0
20.96,45.75,111.0,583.0,455.0,722.0,679.0,606.0,138.0
20.24,45.59,99.0,595.0,509.0,738.0,696.0,625.0,102.0
21.86,43.02,116.0,503.0,389.0,688.0,648.0,583.0,126.0
20.94,55.5,109.0,600.0,435.0,728.0,674.0,603.0,178.0
20.2,58.47,73.0,499.0,528.0,705.0,662.0,612.0,123.0
25.28,46.82,119.0,575.0,438.0,707.0,663.0,587.0,107.0
20.72,54.64,66.0,537.0,498.0,711.0,656.0,597.0,140.0
17.52,53.32,114.0,515.0,533.0,711.0,671.0,601.0,116.0
19.98,54.29,66.0,505.0,544.0,727.0,687.0,637.0,101.0
21.26,52.43,127.0,569.0,374.0,685.0,642.0,552.0,155.0
19.41,55.33,108.0,548.0,474.0,718.0,664.0,603.0,114.0
19.84,50.76,121.0,512.0,487.0,676.0,639.0,555.0,152.0
16.82,44.2,67.0,521.0,587.0,766.0,735.0,681.0,87.0
18.54,44.8,71.0,604.0,582.0,780.0,751.0,696.0,80.0
23.8,50.64,115.0,544.0,461.0,712.0,664.0,599.0,117.0
18.09,59.18,86.0,504.0,473.0,703.0,666.0,596.0,97.0
18.32,57.05,27.0,555.0,577.0,751.0,711.0,655.0,102.0
18.3,56.14,106.0,555.0,509.0,725.0,662.0,597.0,99.0
19.29,52.33,96.0,578.0,459.0,717.0,659.0,588.0,131.0
23.26,50.68,123.0,568.0,404.0,660.0,562.0,503.0,121.0
19.16,55.4,106.0,602.0,484.0,740.0,699.0,625.0,98.0
17.57,55.93,42.0,525.0,570.0,767.0,718.0,680.0,93.0
22.0,48.73,173.0,568.0,424.0,706.0,661.0,577.0,138.0
19.7,55.23,85.0,560.0,542.0,746.0,709.0,647.0,113.0
20.22,56.97,47.0,523.0,554.0,747.0,695.0,650.0,100.0
21.72,44.71,99.0,604.0,500.0,757.0,717.0,658.0,103.0
22.18,49.84,107.0,561.0,451.0,734.0,692.0,631.0,109.0
18.71,49.69,117.0,514.0,529.0,711.0,664.0,600.0,127.0
20.56,53.15,122.0,541.0,487.0,696.0,649.0,573.0,144.0
20.27,58.0,44.0,518.0,530.0,703.0,647.0,597.0,149.0
21.59,49.79,103.0,563.0,443.0,735.0,693.0,636.0,108.0
23.41,50.57,104.0,528.0,483.0,668.0,596.0,536.0,115.0
19.66,59.36,124.0,496.0,504.0,673.0,635.0,557.0,121.0
19.71,54.25,120.0,577.0,496.0,736.0,694.0,632.0,98.0
21.6,58.11,135.0,506.0,529.0,743.0,677.0,613.0,147.0
18.39,53.59,100.0,562.0,480.0,717.0,668.0,595.0,125.0
22.39,52.59,114.0,548.0,480.0,706.0,640.0,581.0,111.0
20.62,53.04,55.0,521.0,538.0,749.0,696.0,655.0,106.0
19.97,49.13,109.0,552.0,481.0,728.0,668.0,608.0,130.0
15.9,50.41,104.0,507.0,563.0,742.0,704.0,652.0,104.0
20.53,48.96,114.0,503.0,510.0,704.0,664.0,603.0,110.0
19.82,54.14,120.0,503.0,497.0,683.0,632.0,569.0,156.0
18.8,56.88,140.0,574.0,475.0,725.0,679.0,611.0,110.0
20.32,58.12,74.0,496.0,530.0,704.0,661.0,611.0,127.0
20.64,59.25,126.0,495.0,490.0,664.0,625.0,544.0,133.0
16.72,55.07,92.0,528.0,562.0,746.0,701.0,637.0,113.0
16.99,51.1,106.0,515.0,537.0,725.0,684.0,622.0,112.0
21.25,49.09,122.0,505.0,501.0,696.0,656.0,586.0,132.0
15.94,50.62,105.0,510.0,556.0,736.0,697.0,643.0,109.0
19.91,55.36,75.0,504.0,543.0,723.0,682.0,633.0,107.0
20.02,45.06,110.0,589.0,490.0,731.0,690.0,619.0,122.0
22.93,51.86,120.0,537.0,473.0,686.0,610.0,556.0,159.0
19.76,56.44,74.0,502.0,537.0,721.0,679.0,630.0,112.0
16.98,51.53,109.0,514.0,532.0,730.0,684.0,621.0,113.0
19.37,56.82,43.0,551.0,525.0,735.0,691.0,628.0,115.0
19.98,57.82,72.0,501.0,535.0,717.0,675.0,626.0,109.0
16.25,50.28,105.0,506.0,530.0,722.0,684.0,625.0,104.0
17.21,53.88,123.0,589.0,497.0,756.0,717.0,661.0,91.0
23.61,44.79,97.0,606.0,465.0,753.0,710.0,643.0,112.0
18.68,47.08,89.0,609.0,474.0,756.0,718.0,646.0,94.0
19.45,55.23,129.0,552.0,413.0,692.0,624.0,556.0,131.0
21.8,47.28,110.0,515.0,435.0,695.0,651.0,584.0,151.0
16.3,50.93,62.0,511.0,597.0,759.0,727.0,680.0,84.0
20.46,58.88,43.0,518.0,529.0,696.0,639.0,588.0,163.0
20.64,47.13,97.0,598.0,508.0,748.0,709.0,643.0,92.0
23.92,44.52,149.0,576.0,440.0,712.0,671.0,594.0,123.0
17.86,54.9,118.0,590.0,506.0,739.0,698.0,625.0,98.0
20.66,59.09,55.0,521.0,548.0,738.0,687.0,643.0,93.0
23.44,51.17,102.0,551.0,427.0,711.0,648.0,590.0,105.0
22.89,45.58,104.0,526.0,541.0,726.0,686.0,632.0,114.0
24.24,41.84,106.0,598.0,485.0,747.0,706.0,640.0,107.0
21.34,56.51,110.0,514.0,514.0,723.0,662.0,606.0,106.0
20.95,55.2,82.0,542.0,492.0,717.0,674.0,616.0,98.0
24.3,45.19,121.0,586.0,422.0,715.0,670.0,596.0,137.0
20.34,51.27,118.0,505.0,484.0,687.0,646.0,577.0,134.0
20.07,55.66,138.0,563.0,384.0,697.0,643.0,563.0,123.0
16.17,54.53,62.0,510.0,583.0,736.0,704.0,644.0,107.0
18.4,58.52,113.0,499.0,519.0,703.0,665.0,600.0,109.0
19.59,54.26,102.0,502.0,530.0,708.0,671.0,602.0,100.0
18.37,55.8,103.0,554.0,509.0,723.0,659.0,592.0,100.0
21.09,55.3,237.0,500.0,487.0,654.0,599.0,529.0,182.0
23.26,45.88,109.0,519.0,484.0,674.0,629.0,552.0,154.0
15.64,48.83,82.0,513.0,575.0,737.0,700.0,640.0,107.0
19.13,52.86,119.0,589.0,490.0,721.0,681.0,590.0,108.0
20.74,55.13,55.0,521.0,536.0,744.0,690.0,647.0,105.0
19.69,56.34,137.0,563.0,403.0,704.0,652.0,575.0,121.0
15.34,48.55,70.0,514.0,585.0,762.0,727.0,674.0,131.0
22.49,49.02,134.0,509.0,418.0,655.0,613.0,534.0,174.0
16.1,53.94,96.0,514.0,550.0,723.0,686.0,623.0,97.0
21.52,52.51,90.0,556.0,447.0,731.0,681.0,625.0,105.0
20.24,57.89,72.0,497.0,534.0,706.0,663.0,614.0,118.0
20.03,57.24,71.0,501.0,536.0,714.0,672.0,623.0,116.0
22.33,53.04,115.0,512.0,523.0,730.0,671.0,614.0,112.0
17.53,55.9,62.0,511.0,564.0,742.0,708.0,646.0,85.0
17.37,43.5,64.0,520.0,564.0,759.0,726.0,668.0,91.0
18.81,52.16,108.0,554.0,510.0,753.0,706.0,653.0,97.0
23.45,48.77,102.0,523.0,495.0,705.0,663.0,594.0,119.0
20.0,56.6,75.0,498.0,537.0,713.0,672.0,625.0,115.0
22.72,47.25,153.0,577.0,443.0,687.0,648.0,543.0,109.0
