Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1.73,0.08,239.4,7.2,0.0,0.0,18.0
0.27,0.048,242.01,1.2,0.0,0.0,0.0
0.31,0.128,242.38,1.4,0.0,0.0,0.0
2.886,0.058,238.44,12.0,0.0,0.0,17.0
1.296,0.08,240.1,5.4,0.0,0.0,0.0
0.414,0.08,245.84,1.8,0.0,1.0,0.0
0.174,0.092,234.7,0.8,0.0,0.0,0.0
0.276,0.09,235.74,1.2,0.0,0.0,0.0
0.504,0.0,239.15,2.0,0.0,0.0,0.0
0.322,0.11,244.02,1.4,0.0,0.0,1.0
0.226,0.234,238.23,1.2,0.0,2.0,1.0
1.398,0.08,237.02,5.8,0.0,1.0,18.0
1.678,0.07,236.53,7.0,0.0,0.0,17.0
1.962,0.296,240.08,8.2,0.0,2.0,18.0
0.892,0.348,240.37,4.0,0.0,1.0,0.0
1.222,0.11,236.21,5.2,0.0,0.0,17.0
0.516,0.226,239.27,2.4,0.0,0.0,0.0
0.65,0.0,238.72,2.8,0.0,3.0,0.0
1.436,0.322,239.93,6.0,0.0,1.0,19.0
1.66,0.12,238.98,7.0,0.0,0.0,1.0
1.438,0.218,241.52,6.0,0.0,0.0,19.0
2.952,0.234,241.96,12.4,0.0,25.0,19.0
0.16,0.0,240.53,0.8,0.0,0.0,1.0
1.466,0.104,237.92,6.0,0.0,0.0,18.0
0.452,0.232,242.81,2.0,0.0,1.0,1.0
1.444,0.082,230.58,6.2,0.0,2.0,17.0
0.24,0.12,241.29,1.0,0.0,1.0,0.0
1.938,0.08,243.61,7.8,0.0,0.0,18.0
1.388,0.066,239.24,5.8,0.0,2.0,18.0
2.468,0.05,242.92,10.0,0.0,0.0,18.0
2.042,0.12,238.06,8.6,0.0,0.0,0.0
0.65,0.316,239.83,3.0,0.0,1.0,1.0
4.636,0.3,237.73,19.6,37.0,0.0,25.0
3.104,0.204,237.25,13.0,38.0,0.0,0.0
0.336,0.098,242.48,1.4,0.0,1.0,1.0
0.22,0.0,243.28,1.0,0.0,0.0,0.0
0.356,0.07,243.74,1.6,0.0,0.0,1.0
0.156,0.0,240.83,0.6,0.0,0.0,1.0
0.296,0.082,244.25,1.2,0.0,2.0,0.0
0.196,0.0,237.83,0.8,0.0,0.0,0.0
0.144,0.0,239.76,0.6,0.0,0.0,1.0
1.674,0.0,239.86,7.0,0.0,0.0,0.0
5.374,0.512,235.46,22.8,38.0,2.0,18.0
0.234,0.0,239.48,1.0,0.0,0.0,1.0
0.248,0.0,245.58,1.0,0.0,0.0,1.0
1.358,0.0,240.44,5.6,0.0,0.0,0.0
0.668,0.14,245.14,3.0,0.0,0.0,3.0
0.276,0.0,241.21,1.2,0.0,0.0,1.0
0.286,0.058,246.34,1.2,0.0,0.0,0.0
1.194,0.0,237.66,5.0,0.0,0.0,18.0
4.762,0.182,233.87,20.2,37.0,0.0,17.0
0.52,0.236,245.19,2.4,0.0,1.0,0.0
0.296,0.064,243.61,1.2,0.0,0.0,0.0
0.646,0.24,239.63,3.2,0.0,0.0,1.0
1.224,0.0,231.83,5.2,0.0,1.0,17.0
0.308,0.224,239.28,1.6,0.0,0.0,0.0
3.392,0.074,234.4,14.4,0.0,0.0,18.0
1.992,0.094,240.51,8.8,0.0,0.0,0.0
1.006,0.138,239.94,4.4,0.0,2.0,0.0
0.21,0.122,240.38,1.0,0.0,1.0,1.0
2.726,0.148,234.23,11.6,0.0,0.0,16.0
1.208,0.0,242.04,5.0,0.0,0.0,0.0
0.252,0.13,240.95,1.2,0.0,0.0,1.0
2.158,0.222,242.41,8.8,0.0,1.0,18.0
0.364,0.312,240.49,2.0,0.0,2.0,0.0
0.582,0.17,240.42,2.6,0.0,2.0,0.0
0.406,0.336,242.26,2.0,0.0,1.0,0.0
0.256,0.0,248.78,1.0,0.0,0.0,1.0
2.354,0.112,239.72,9.8,0.0,0.0,0.0
0.314,0.104,239.06,1.4,0.0,0.0,0.0
0.876,0.0,242.77,3.6,0.0,1.0,1.0
0.14,0.0,240.46,0.6,0.0,0.0,1.0
2.252,0.0,243.2,9.2,1.0,0.0,19.0
1.27,0.074,240.61,5.2,0.0,0.0,0.0
1.656,0.068,238.5,7.0,0.0,0.0,18.0
1.618,0.06,239.78,6.8,0.0,0.0,18.0
1.554,0.062,238.31,6.6,0.0,0.0,18.0
1.692,0.0,236.26,7.0,0.0,0.0,17.0
1.546,0.33,241.45,6.4,0.0,1.0,18.0
3.418,0.284,237.61,14.6,0.0,0.0,1.0
0.248,0.108,241.98,1.0,0.0,0.0,1.0
2.026,0.206,238.22,8.4,0.0,0.0,30.0
0.494,0.054,240.58,2.2,0.0,0.0,0.0
2.238,0.068,243.36,9.2,0.0,0.0,18.0
4.01,0.116,233.37,17.2,36.0,0.0,17.0
0.338,0.102,238.97,1.4,0.0,0.0,1.0
0.102,0.0,242.04,0.4,0.0,0.0,0.0
0.2,0.064,241.72,0.8,0.0,0.0,0.0
1.492,0.0,241.14,6.2,0.0,2.0,0.0
1.452,0.064,245.8,5.8,0.0,0.0,19.0
1.522,0.104,243.19,6.2,0.0,0.0,18.0
0.176,0.0,243.47,1.0,0.0,0.0,2.0
0.478,0.32,242.63,2.4,0.0,2.0,1.0
3.62,0.092,241.34,15.0,0.0,1.0,18.0
0.172,0.146,238.84,0.8,0.0,0.0,1.0
1.378,0.058,248.16,5.4,0.0,0.0,19.0
0.446,0.0,244.68,3.2,0.0,0.0,0.0
3.624,0.0,237.2,15.2,0.0,38.0,17.0
0.432,0.168,239.78,1.8,0.0,0.0,1.0
1.582,0.0,242.77,6.4,0.0,0.0,19.0
0.226,0.148,243.1,1.0,0.0,0.0,0.0
1.266,0.0,238.07,5.2,0.0,0.0,17.0
0.296,0.176,239.53,1.6,0.0,0.0,0.0
1.28,0.0,240.56,5.2,0.0,0.0,18.0
1.704,0.224,239.33,7.2,0.0,0.0,0.0
0.204,0.0,237.24,0.8,0.0,0.0,0.0
0.338,0.12,247.19,1.4,0.0,0.0,0.0
0.216,0.0,239.49,1.0,0.0,0.0,0.0
0.406,0.086,240.19,1.8,0.0,0.0,1.0
1.412,0.086,235.05,6.0,1.0,0.0,17.0
0.184,0.152,241.07,1.0,0.0,0.0,1.0
0.254,0.0,241.71,1.0,0.0,0.0,1.0
0.364,0.156,234.37,1.8,0.0,0.0,0.0
1.278,0.0,239.19,5.2,0.0,0.0,18.0
0.324,0.086,241.81,1.4,0.0,0.0,1.0
1.358,0.058,233.5,5.8,0.0,1.0,17.0
0.224,0.13,243.44,1.0,0.0,2.0,0.0
0.322,0.096,245.66,1.4,0.0,0.0,0.0
1.628,0.33,244.67,6.8,0.0,0.0,1.0
6.184,0.226,235.94,26.2,0.0,73.0,0.0
1.392,0.102,237.41,5.8,0.0,0.0,18.0
0.082,0.0,241.54,0.2,0.0,0.0,0.0
0.306,0.132,245.31,1.4,0.0,0.0,0.0
2.238,0.242,237.97,9.4,0.0,0.0,0.0
2.358,0.122,238.36,9.8,0.0,0.0,18.0
1.944,0.21,238.85,8.2,0.0,0.0,21.0
1.578,0.104,241.53,6.6,0.0,0.0,19.0
1.43,0.0,242.49,5.8,0.0,0.0,18.0
5.178,0.062,239.65,21.6,38.0,0.0,18.0
0.28,0.154,239.17,1.4,0.0,1.0,1.0
0.422,0.17,245.02,1.8,0.0,1.0,0.0
0.348,0.088,239.26,1.4,0.0,0.0,0.0
0.318,0.118,242.51,1.4,0.0,0.0,0.0
1.46,0.116,243.19,6.0,0.0,0.0,19.0
0.218,0.104,240.05,1.0,0.0,0.0,0.0
0.426,0.048,241.33,2.0,0.0,0.0,1.0
2.352,0.066,240.86,9.8,0.0,0.0,18.0
0.192,0.0,241.36,1.0,0.0,0.0,1.0
0.332,0.13,245.95,1.4,0.0,0.0,1.0
0.282,0.0,243.4,1.2,0.0,0.0,0.0
0.254,0.0,243.38,1.0,0.0,0.0,0.0
0.258,0.052,239.49,1.4,0.0,0.0,1.0
2.766,0.152,239.49,11.8,0.0,26.0,18.0
0.232,0.126,240.4,1.0,0.0,0.0,0.0
1.358,0.074,238.41,5.6,0.0,1.0,18.0
1.872,0.274,240.25,7.8,0.0,5.0,18.0
0.246,0.078,246.2,1.0,0.0,0.0,0.0
1.492,0.272,238.54,6.2,0.0,0.0,18.0
1.554,0.112,238.99,6.4,0.0,0.0,17.0
0.37,0.09,239.51,1.6,0.0,1.0,0.0
0.492,0.082,245.8,2.2,0.0,2.0,0.0
1.352,0.064,240.21,5.6,0.0,0.0,18.0
0.226,0.088,242.93,1.0,0.0,0.0,1.0
0.456,0.0,241.56,1.8,0.0,0.0,0.0
0.344,0.224,241.54,1.6,0.0,0.0,1.0
1.412,0.104,243.0,5.8,0.0,0.0,19.0
0.412,0.212,242.21,1.8,0.0,2.0,1.0
0.578,0.0,237.63,2.4,0.0,0.0,1.0
0.4,0.154,242.41,1.8,0.0,1.0,1.0
0.284,0.212,241.86,1.4,0.0,0.0,0.0
6.182,0.064,235.72,26.4,37.0,44.0,17.0
0.33,0.272,240.94,1.8,0.0,1.0,0.0
0.21,0.0,243.53,0.8,0.0,0.0,0.0
1.236,0.102,233.63,5.2,0.0,0.0,17.0
1.264,0.048,237.7,5.2,0.0,0.0,17.0
1.432,0.054,243.89,5.8,0.0,0.0,19.0
4.874,0.23,236.29,20.8,2.0,21.0,17.0
1.45,0.274,238.34,6.2,0.0,1.0,18.0
0.202,0.062,240.96,0.8,0.0,0.0,0.0
0.536,0.0,238.53,2.2,0.0,0.0,0.0
1.83,0.0,237.01,7.8,0.0,0.0,0.0
0.26,0.112,242.41,1.2,0.0,1.0,0.0
0.426,0.052,242.23,2.0,0.0,0.0,0.0
0.272,0.0,239.8,1.2,0.0,0.0,0.0
0.112,0.0,243.14,0.4,0.0,0.0,0.0
2.088,0.056,236.8,8.8,0.0,0.0,18.0
0.182,0.0,241.66,0.8,0.0,0.0,1.0
0.218,0.058,246.79,0.8,0.0,0.0,0.0
1.02,0.12,234.96,4.4,0.0,0.0,0.0
0.21,0.054,243.02,0.8,0.0,0.0,0.0
1.944,0.256,241.65,8.0,0.0,2.0,18.0
1.744,0.0,238.56,7.6,0.0,24.0,0.0
0.264,0.118,242.51,1.2,0.0,0.0,1.0
0.828,0.308,239.19,3.6,0.0,2.0,0.0
0.46,0.058,239.37,2.0,0.0,0.0,0.0
1.762,0.058,241.83,7.2,0.0,0.0,17.0
0.916,0.278,241.28,4.0,0.0,0.0,12.0
0.516,0.084,239.95,2.2,0.0,0.0,1.0
1.69,0.19,246.03,6.8,0.0,0.0,19.0
0.52,0.074,237.64,2.4,0.0,0.0,0.0
2.522,0.284,239.35,10.6,1.0,2.0,18.0
1.448,0.066,244.97,5.8,0.0,1.0,18.0
1.42,0.148,240.4,5.8,0.0,0.0,19.0
0.254,0.0,243.69,1.2,0.0,0.0,0.0
1.098,0.158,237.98,4.8,0.0,0.0,6.0
0.246,0.186,240.02,1.2,0.0,0.0,0.0
0.462,0.194,241.33,2.0,0.0,2.0,0.0
1.982,0.0,241.34,8.2,0.0,0.0,18.0
0.252,0.0,239.2,1.0,0.0,0.0,1.0
2.72,0.262,240.62,11.6,0.0,33.0,1.0
0.298,0.178,241.31,1.6,0.0,0.0,1.0
0.344,0.08,244.74,1.6,0.0,2.0,0.0
0.418,0.204,240.19,2.0,0.0,0.0,0.0
1.464,0.076,240.48,6.0,0.0,0.0,18.0
0.232,0.134,241.99,1.0,0.0,0.0,1.0
2.386,0.24,246.09,9.8,0.0,0.0,19.0
3.652,0.27,240.63,15.4,0.0,25.0,18.0
1.348,0.092,238.22,5.6,0.0,1.0,18.0
0.246,0.056,241.05,1.0,0.0,0.0,1.0
2.186,0.066,238.61,9.2,0.0,0.0,17.0
0.356,0.198,239.46,1.6,0.0,1.0,0.0
1.266,0.076,239.83,5.2,0.0,0.0,18.0
1.48,0.072,238.5,6.2,0.0,2.0,18.0
0.16,0.0,243.7,0.6,0.0,0.0,1.0
0.926,0.056,245.48,3.8,0.0,0.0,0.0
0.536,0.13,239.59,2.6,0.0,0.0,0.0
0.132,0.0,243.35,0.6,0.0,0.0,1.0
2.734,0.076,234.75,11.6,0.0,2.0,18.0
1.458,0.182,241.29,6.0,0.0,0.0,18.0
0.418,0.23,242.72,2.0,0.0,0.0,0.0
0.234,0.11,239.11,1.0,0.0,1.0,0.0
1.736,0.052,240.28,7.2,0.0,2.0,18.0
1.592,0.082,238.88,6.6,0.0,0.0,17.0
0.732,0.2,239.85,4.0,0.0,0.0,0.0
0.332,0.276,241.32,1.8,0.0,2.0,1.0
0.218,0.0,246.21,0.8,0.0,0.0,0.0
1.402,0.242,241.34,5.8,0.0,1.0,19.0
0.392,0.368,241.06,2.2,0.0,2.0,1.0
0.582,0.118,240.9,2.6,0.0,0.0,0.0
0.138,0.0,242.75,0.6,0.0,0.0,0.0
0.288,0.11,241.96,1.2,0.0,1.0,0.0
1.718,0.164,238.81,7.2,0.0,0.0,18.0
0.196,0.12,234.71,1.0,0.0,0.0,0.0
0.306,0.068,240.51,1.2,0.0,0.0,0.0
1.398,0.114,243.1,5.6,0.0,1.0,0.0
1.426,0.106,239.67,5.8,1.0,1.0,18.0
1.392,0.204,237.0,5.8,0.0,1.0,18.0
0.302,0.096,243.66,1.2,0.0,2.0,0.0
0.354,0.096,240.23,1.4,0.0,0.0,1.0
0.54,0.05,241.4,2.2,0.0,0.0,0.0
1.136,0.0,239.83,4.6,1.0,0.0,0.0
0.108,0.0,239.7,0.6,0.0,0.0,0.0
0.21,0.0,229.55,0.8,0.0,0.0,0.0
0.246,0.11,242.29,1.0,0.0,0.0,1.0
1.544,0.218,241.09,6.4,1.0,0.0,0.0
1.018,0.062,241.86,4.4,0.0,0.0,0.0
0.206,0.0,241.83,1.0,0.0,0.0,0.0
0.498,0.12,243.5,2.2,0.0,0.0,0.0
1.918,0.0,238.12,8.0,0.0,0.0,18.0
0.168,0.0,243.88,0.8,0.0,0.0,0.0
3.534,0.178,236.51,14.8,38.0,0.0,18.0
0.226,0.0,243.94,1.0,0.0,0.0,0.0
0.69,0.378,247.35,3.2,1.0,0.0,0.0
0.228,0.0,246.08,1.0,0.0,0.0,0.0
2.36,0.37,240.76,9.8,0.0,4.0,17.0
1.73,0.34,239.03,7.4,0.0,2.0,1.0
1.144,0.046,236.66,4.8,0.0,0.0,17.0
0.254,0.258,241.77,1.4,0.0,0.0,1.0
1.702,0.062,238.62,7.0,0.0,0.0,17.0
2.284,0.046,242.29,9.4,0.0,0.0,18.0
0.194,0.128,238.16,1.0,0.0,0.0,0.0
0.2,0.0,239.58,0.8,0.0,0.0,0.0
0.574,0.208,242.17,2.8,0.0,0.0,5.0
0.22,0.0,243.17,1.0,0.0,0.0,0.0
1.564,0.208,240.51,6.6,0.0,0.0,19.0
1.394,0.094,236.3,5.8,0.0,0.0,18.0
0.346,0.106,240.85,1.4,0.0,0.0,0.0
1.65,0.118,243.93,6.8,0.0,0.0,18.0
1.574,0.15,240.54,6.8,0.0,0.0,0.0
0.328,0.38,241.63,2.0,0.0,1.0,1.0
0.93,0.268,239.49,4.0,0.0,0.0,12.0
2.202,0.486,240.65,9.4,0.0,2.0,18.0
1.378,0.078,241.49,5.6,0.0,2.0,18.0
2.274,0.28,236.61,9.6,0.0,0.0,18.0
0.438,0.0,241.24,2.0,0.0,1.0,0.0
1.132,0.0,236.05,4.8,0.0,0.0,17.0
2.372,0.258,238.15,12.0,29.0,1.0,7.0
0.386,0.066,238.33,2.2,0.0,0.0,4.0
2.642,0.058,235.48,11.2,0.0,0.0,18.0
1.408,0.122,240.08,5.8,0.0,0.0,19.0
1.234,0.082,235.64,5.2,0.0,0.0,17.0
0.422,0.222,241.64,2.0,0.0,1.0,1.0
0.614,0.0,244.86,2.6,0.0,0.0,0.0
0.29,0.112,242.53,1.2,0.0,1.0,0.0
0.406,0.0,241.62,2.0,0.0,0.0,0.0
0.214,0.0,239.48,0.8,0.0,0.0,0.0
0.376,0.184,241.2,1.6,0.0,2.0,0.0
1.342,0.0,245.01,5.4,0.0,0.0,19.0
0.44,0.072,241.23,1.8,0.0,0.0,0.0
1.354,0.056,240.08,5.6,0.0,0.0,17.0
0.102,0.0,235.75,0.4,0.0,0.0,0.0
1.984,0.186,245.21,8.4,0.0,25.0,0.0
1.192,0.058,238.5,5.0,0.0,0.0,18.0
4.416,0.206,236.86,18.6,0.0,36.0,17.0
0.456,0.0,240.2,1.8,0.0,0.0,1.0
0.33,0.11,244.49,1.4,0.0,0.0,0.0
2.438,0.07,241.8,10.0,0.0,2.0,0.0
0.994,0.164,240.79,4.2,0.0,0.0,1.0
0.564,0.186,246.38,2.4,0.0,0.0,0.0
0.204,0.12,241.72,1.0,0.0,1.0,1.0
0.496,0.094,245.84,2.0,0.0,0.0,1.0
1.604,0.054,244.03,6.4,0.0,1.0,19.0
0.286,0.048,243.03,1.2,0.0,1.0,0.0
1.436,0.112,246.52,5.8,0.0,0.0,18.0
0.174,0.15,239.86,0.8,0.0,0.0,1.0
0.404,0.0,241.53,2.0,0.0,0.0,0.0
0.294,0.1,242.59,1.2,0.0,0.0,0.0
0.22,0.126,242.65,1.0,0.0,0.0,0.0
0.272,0.08,244.04,1.2,0.0,0.0,0.0
0.184,0.0,243.93,0.8,0.0,0.0,0.0
0.408,0.216,242.68,1.8,0.0,1.0,1.0
0.452,0.22,239.52,2.2,0.0,1.0,0.0
4.714,0.258,231.72,20.4,0.0,0.0,0.0
0.296,0.192,242.77,1.6,0.0,1.0,0.0
2.286,0.278,242.3,9.4,1.0,1.0,18.0
2.138,0.212,241.42,9.6,12.0,1.0,18.0
1.54,0.15,239.05,6.4,0.0,0.0,18.0
1.296,0.448,239.05,5.6,2.0,2.0,0.0
2.034,0.326,235.2,8.8,0.0,0.0,18.0
0.134,0.0,234.18,0.6,0.0,0.0,0.0
2.154,0.078,233.31,9.2,0.0,0.0,17.0
0.168,0.0,241.23,0.6,0.0,0.0,1.0
0.13,0.0,241.16,0.6,0.0,1.0,0.0
0.36,0.078,241.18,1.6,0.0,0.0,1.0
0.316,0.0,244.44,1.4,0.0,0.0,0.0
2.04,0.29,240.79,8.6,0.0,1.0,0.0
0.202,0.1,234.46,1.0,0.0,1.0,0.0
0.528,0.274,244.59,2.4,0.0,0.0,1.0
0.428,0.062,243.07,1.8,0.0,0.0,0.0
0.258,0.0,246.4,1.0,0.0,0.0,1.0
0.16,0.0,242.49,0.6,0.0,0.0,1.0
3.924,0.248,241.76,16.2,0.0,39.0,18.0
2.532,0.064,238.33,10.6,1.0,0.0,0.0
2.01,0.2,234.7,8.6,0.0,5.0,0.0
1.304,0.056,242.79,5.2,0.0,0.0,18.0
0.292,0.068,241.5,1.2,0.0,0.0,0.0
0.224,0.0,244.04,1.0,0.0,0.0,0.0
0.214,0.138,238.5,1.2,0.0,0.0,0.0
0.224,0.0,243.52,1.0,0.0,0.0,0.0
0.234,0.126,239.96,1.0,0.0,1.0,1.0
0.244,0.124,239.6,1.0,0.0,0.0,1.0
0.336,0.058,238.55,1.4,0.0,1.0,0.0
1.1,0.138,238.23,4.6,0.0,0.0,1.0
0.08,0.0,240.48,0.2,0.0,0.0,1.0
0.394,0.064,241.68,1.8,0.0,0.0,0.0
0.446,0.202,241.7,2.0,0.0,0.0,0.0
2.27,0.268,242.88,9.8,0.0,2.0,0.0
0.192,0.0,238.47,0.8,0.0,0.0,0.0
0.488,0.076,240.21,2.2,0.0,0.0,0.0
0.296,0.234,243.11,1.4,0.0,1.0,1.0
2.54,0.206,241.71,10.4,0.0,1.0,19.0
0.152,0.0,239.84,0.6,0.0,0.0,0.0
0.212,0.102,239.07,1.0,0.0,0.0,1.0
0.426,0.244,246.26,2.0,0.0,0.0,1.0
8.722,0.636,229.74,38.2,69.0,0.0,17.0
3.822,0.058,241.12,15.8,0.0,0.0,18.0
1.39,0.074,237.82,5.8,0.0,0.0,18.0
1.484,0.08,239.96,6.2,0.0,0.0,18.0
0.414,0.206,244.37,1.8,0.0,1.0,0.0
0.716,0.0,241.18,3.0,0.0,0.0,0.0
0.326,0.086,240.45,1.4,0.0,1.0,1.0
1.358,0.1,236.09,5.6,0.0,0.0,0.0
0.562,0.242,238.86,2.6,0.0,1.0,0.0
0.442,0.272,247.01,2.0,0.0,1.0,0.0
1.404,0.23,241.59,5.8,0.0,1.0,18.0
1.812,0.246,235.19,7.8,0.0,1.0,17.0
2.662,0.0,239.81,11.0,0.0,0.0,17.0
0.322,0.046,244.29,1.4,0.0,0.0,1.0
0.318,0.0,241.62,1.4,1.0,0.0,1.0
0.606,0.0,240.41,2.4,0.0,0.0,1.0
0.592,0.146,240.41,2.8,0.0,0.0,0.0
2.482,0.0,240.99,10.2,0.0,0.0,18.0
0.428,0.152,245.14,1.8,0.0,0.0,1.0
0.37,0.118,240.19,1.6,0.0,0.0,0.0
0.382,0.366,241.52,2.2,0.0,1.0,0.0
1.564,0.198,238.75,6.6,0.0,1.0,18.0
0.404,0.292,243.34,2.0,0.0,2.0,0.0
0.192,0.0,240.33,0.8,0.0,0.0,1.0
0.322,0.108,243.06,1.4,0.0,0.0,0.0
0.322,0.0,242.65,1.4,0.0,0.0,1.0
0.08,0.0,239.59,0.2,0.0,0.0,1.0
0.338,0.24,241.75,1.6,0.0,2.0,1.0
0.9,0.254,242.38,3.8,0.0,0.0,12.0
0.342,0.092,244.27,1.4,0.0,0.0,0.0
1.598,0.236,241.19,6.6,0.0,2.0,18.0
0.208,0.08,242.37,0.8,0.0,0.0,1.0
2.364,0.104,241.01,9.8,1.0,0.0,18.0
2.18,0.156,246.05,8.8,0.0,0.0,18.0
1.804,0.214,239.51,7.6,0.0,0.0,1.0
0.162,0.0,239.69,0.6,0.0,0.0,1.0
0.316,0.266,243.5,1.6,0.0,1.0,1.0
3.36,0.084,238.9,14.0,0.0,0.0,19.0
0.3,0.162,240.77,1.4,0.0,1.0,0.0
2.832,0.226,235.57,12.0,0.0,1.0,0.0
4.052,0.144,238.69,17.8,38.0,1.0,18.0
0.954,0.048,239.1,4.0,0.0,0.0,0.0
0.332,0.056,233.58,1.4,0.0,0.0,0.0
0.346,0.128,239.15,1.6,0.0,0.0,0.0
0.704,0.088,240.78,3.0,0.0,0.0,0.0
0.468,0.074,239.33,2.2,0.0,0.0,1.0
2.432,0.198,236.46,10.2,1.0,1.0,18.0
0.28,0.102,246.23,1.2,0.0,0.0,0.0
0.314,0.048,240.87,1.2,0.0,1.0,0.0
0.23,0.136,239.87,1.0,0.0,1.0,1.0
1.294,0.0,239.62,5.4,0.0,0.0,18.0
0.294,0.066,237.74,1.2,0.0,0.0,0.0
0.32,0.126,244.44,1.6,0.0,0.0,0.0
0.244,0.246,241.54,1.4,0.0,1.0,0.0
1.562,0.264,247.26,6.4,0.0,1.0,19.0
0.19,0.116,240.68,0.8,0.0,1.0,0.0
0.572,0.058,242.11,2.4,0.0,0.0,0.0
0.434,0.194,244.18,2.0,0.0,0.0,0.0
0.424,0.222,239.24,2.0,0.0,0.0,0.0
3.684,0.1,238.42,15.4,38.0,1.0,18.0
0.418,0.2,240.63,1.8,0.0,0.0,0.0
0.916,0.356,241.78,4.0,0.0,0.0,12.0
0.334,0.124,245.31,1.4,0.0,0.0,0.0
0.29,0.118,241.28,1.2,0.0,2.0,0.0
0.212,0.11,243.21,1.0,0.0,0.0,0.0
1.794,0.276,234.76,7.6,0.0,0.0,16.0
0.28,0.048,232.8,1.2,0.0,1.0,0.0
0.318,0.0,234.73,1.6,0.0,0.0,0.0
2.088,0.494,241.4,8.8,0.0,0.0,0.0
0.258,0.072,241.6,1.2,0.0,0.0,0.0
1.346,0.074,239.22,5.6,0.0,0.0,18.0
1.254,0.21,234.82,5.4,0.0,0.0,0.0
0.246,0.0,243.53,1.0,0.0,0.0,0.0
0.414,0.106,244.11,1.8,0.0,0.0,1.0
0.308,0.246,241.42,1.6,0.0,1.0,0.0
1.524,0.102,238.69,7.6,0.0,0.0,0.0
0.256,0.122,243.98,1.2,0.0,0.0,1.0
0.444,0.264,244.55,2.0,0.0,2.0,0.0
2.362,0.2,243.81,9.6,0.0,2.0,18.0
1.27,0.0,238.47,5.2,0.0,0.0,18.0
1.498,0.086,241.27,6.2,0.0,0.0,17.0
0.568,0.108,239.9,2.4,0.0,0.0,1.0
1.28,0.0,240.38,5.2,0.0,0.0,18.0
0.372,0.196,239.01,1.8,0.0,1.0,0.0
0.342,0.136,245.61,1.6,0.0,0.0,1.0
0.222,0.0,245.97,1.0,0.0,0.0,0.0
1.362,0.094,240.42,5.6,0.0,0.0,18.0
0.354,0.11,245.66,1.4,0.0,0.0,0.0
0.884,0.0,232.8,4.0,0.0,0.0,0.0
0.35,0.09,238.67,1.4,0.0,0.0,0.0
0.324,0.148,242.25,1.6,0.0,0.0,0.0
1.644,0.0,237.55,6.8,0.0,0.0,1.0
0.418,0.1,240.81,1.8,0.0,0.0,1.0
1.698,0.2,236.89,7.2,0.0,1.0,17.0
0.484,0.196,242.49,2.2,0.0,0.0,1.0
1.336,0.0,240.37,5.4,0.0,0.0,19.0
2.064,0.496,237.21,8.8,0.0,1.0,0.0
0.104,0.0,236.7,0.4,0.0,0.0,0.0
1.486,0.212,243.03,6.2,0.0,0.0,19.0
1.284,0.06,239.97,5.2,0.0,0.0,18.0
1.418,0.142,231.6,6.0,0.0,0.0,16.0
0.244,0.0,245.47,1.0,0.0,0.0,0.0
0.354,0.158,242.32,1.6,0.0,0.0,0.0
0.338,0.116,243.86,1.4,0.0,1.0,1.0
0.24,0.0,240.38,1.2,0.0,0.0,1.0
1.362,0.0,231.22,6.0,0.0,0.0,16.0
0.212,0.0,238.99,0.8,0.0,0.0,1.0
1.376,0.186,238.65,5.8,0.0,0.0,18.0
0.18,0.148,239.35,0.8,0.0,0.0,1.0
0.33,0.13,248.46,1.4,0.0,0.0,0.0
0.288,0.224,241.18,1.4,0.0,1.0,1.0
0.332,0.242,241.74,1.6,0.0,2.0,0.0
1.272,0.0,240.38,5.2,0.0,0.0,0.0
0.348,0.084,238.83,1.4,0.0,0.0,1.0
1.372,0.056,244.65,5.6,0.0,0.0,0.0
4.114,0.44,236.67,17.4,38.0,0.0,17.0
0.114,0.0,235.43,0.6,0.0,0.0,0.0
1.248,0.0,236.49,5.2,1.0,0.0,17.0
0.256,0.274,240.99,1.4,0.0,1.0,1.0
0.276,0.0,240.05,1.2,0.0,0.0,0.0
0.226,0.0,241.21,1.0,0.0,0.0,0.0
0.642,0.132,241.83,2.6,0.0,1.0,0.0
1.774,0.0,240.01,7.4,1.0,0.0,18.0
0.326,0.234,243.26,1.6,0.0,0.0,0.0
0.672,0.0,238.26,2.8,0.0,0.0,0.0
0.428,0.088,240.63,1.8,0.0,2.0,0.0
2.054,0.31,239.56,8.6,0.0,2.0,1.0
0.268,0.0,243.08,1.2,0.0,0.0,0.0
4.322,0.252,236.48,18.6,0.0,0.0,17.0
1.232,0.0,237.81,5.2,0.0,0.0,18.0
0.216,0.096,239.67,1.0,0.0,0.0,0.0
0.302,0.222,241.93,1.4,0.0,0.0,1.0
2.874,0.158,243.26,11.8,0.0,38.0,0.0
1.29,0.0,240.08,5.4,0.0,0.0,18.0
0.246,0.26,242.4,1.4,0.0,0.0,1.0
0.378,0.17,236.42,1.6,0.0,0.0,0.0
0.306,0.0,240.09,1.2,0.0,1.0,1.0
0.348,0.132,244.74,1.4,0.0,0.0,1.0
1.414,0.206,238.6,6.0,0.0,2.0,18.0
2.824,0.0,238.8,11.8,1.0,0.0,17.0
1.526,0.204,241.84,6.2,0.0,1.0,18.0
1.326,0.0,241.68,5.4,0.0,0.0,19.0
1.614,0.316,240.35,6.8,1.0,1.0,19.0
0.792,0.086,240.24,3.2,0.0,0.0,0.0
